id,product_id,fact_type,fact_info
134,254,nibh,"[{""calories"":242,""protein"":97,""fat"":391,""fiber"":83,""carbs"":340},{""calories"":146,""protein"":63,""fat"":381,""fiber"":113,""carbs"":34},{""calories"":287,""protein"":251,""fat"":337,""fiber"":196,""carbs"":40},{""calories"":248,""protein"":17,""fat"":395,""fiber"":180,""carbs"":87}]"
135,585,suspendisse,"[{""calories"":253,""protein"":330,""fat"":131,""fiber"":298,""carbs"":187},{""calories"":48,""protein"":254,""fat"":211,""fiber"":51,""carbs"":276},{""calories"":330,""protein"":248,""fat"":138,""fiber"":212,""carbs"":227}]"
136,899,congue,"[{""calories"":284,""protein"":200,""fat"":272,""fiber"":22,""carbs"":312}]"
137,493,dolor,"[{""calories"":59,""protein"":128,""fat"":378,""fiber"":50,""carbs"":372},{""calories"":111,""protein"":47,""fat"":72,""fiber"":343,""carbs"":276},{""calories"":48,""protein"":61,""fat"":264,""fiber"":196,""carbs"":68},{""calories"":170,""protein"":48,""fat"":112,""fiber"":93,""carbs"":77}]"
138,831,nam,"[{""calories"":129,""protein"":371,""fat"":244,""fiber"":325,""carbs"":260},{""calories"":373,""protein"":385,""fat"":62,""fiber"":181,""carbs"":102},{""calories"":362,""protein"":51,""fat"":383,""fiber"":367,""carbs"":387},{""calories"":251,""protein"":297,""fat"":331,""fiber"":261,""carbs"":64},{""calories"":123,""protein"":40,""fat"":180,""fiber"":318,""carbs"":373}]"
139,880,tortor,"[{""calories"":305,""protein"":295,""fat"":384,""fiber"":94,""carbs"":283},{""calories"":238,""protein"":151,""fat"":78,""fiber"":99,""carbs"":20},{""calories"":201,""protein"":300,""fat"":165,""fiber"":145,""carbs"":40},{""calories"":63,""protein"":116,""fat"":218,""fiber"":246,""carbs"":153},{""calories"":308,""protein"":373,""fat"":63,""fiber"":127,""carbs"":206}]"
140,495,congue,"[{""calories"":376,""protein"":381,""fat"":289,""fiber"":289,""carbs"":195},{""calories"":170,""protein"":52,""fat"":111,""fiber"":181,""carbs"":19}]"
141,41,dictumst,"[{""calories"":90,""protein"":249,""fat"":329,""fiber"":339,""carbs"":100},{""calories"":283,""protein"":146,""fat"":37,""fiber"":303,""carbs"":199}]"
142,807,lorem,"[{""calories"":252,""protein"":294,""fat"":273,""fiber"":283,""carbs"":204}]"
143,691,nibh,"[{""calories"":273,""protein"":28,""fat"":255,""fiber"":373,""carbs"":72},{""calories"":198,""protein"":207,""fat"":351,""fiber"":245,""carbs"":370}]"
144,815,ligula,"[{""calories"":86,""protein"":211,""fat"":311,""fiber"":374,""carbs"":230}]"
145,666,nullam,"[{""calories"":375,""protein"":120,""fat"":40,""fiber"":25,""carbs"":303},{""calories"":342,""protein"":221,""fat"":338,""fiber"":301,""carbs"":187},{""calories"":103,""protein"":96,""fat"":270,""fiber"":362,""carbs"":188},{""calories"":194,""protein"":140,""fat"":165,""fiber"":361,""carbs"":165}]"
146,540,tellus,"[{""calories"":296,""protein"":307,""fat"":117,""fiber"":337,""carbs"":287},{""calories"":245,""protein"":210,""fat"":253,""fiber"":204,""carbs"":159},{""calories"":129,""protein"":29,""fat"":184,""fiber"":174,""carbs"":325},{""calories"":166,""protein"":151,""fat"":339,""fiber"":140,""carbs"":203}]"
147,8,potenti,"[{""calories"":62,""protein"":165,""fat"":59,""fiber"":154,""carbs"":57},{""calories"":79,""protein"":388,""fat"":95,""fiber"":197,""carbs"":288},{""calories"":353,""protein"":247,""fat"":313,""fiber"":370,""carbs"":95},{""calories"":387,""protein"":275,""fat"":71,""fiber"":265,""carbs"":47}]"
148,527,proin,"[{""calories"":311,""protein"":356,""fat"":259,""fiber"":311,""carbs"":394}]"
149,605,nisi,"[{""calories"":195,""protein"":257,""fat"":127,""fiber"":233,""carbs"":217}]"
150,934,nibh,"[{""calories"":64,""protein"":210,""fat"":289,""fiber"":26,""carbs"":337},{""calories"":204,""protein"":100,""fat"":227,""fiber"":169,""carbs"":123},{""calories"":258,""protein"":387,""fat"":312,""fiber"":241,""carbs"":349},{""calories"":340,""protein"":99,""fat"":396,""fiber"":132,""carbs"":260}]"
151,394,interdum,"[{""calories"":310,""protein"":309,""fat"":156,""fiber"":75,""carbs"":184},{""calories"":157,""protein"":305,""fat"":191,""fiber"":122,""carbs"":311}]"
152,822,nec,[]
153,868,augue,"[{""calories"":157,""protein"":285,""fat"":164,""fiber"":84,""carbs"":363},{""calories"":270,""protein"":6,""fat"":81,""fiber"":205,""carbs"":186},{""calories"":319,""protein"":393,""fat"":197,""fiber"":318,""carbs"":195}]"
154,509,amet,"[{""calories"":213,""protein"":269,""fat"":58,""fiber"":349,""carbs"":152},{""calories"":395,""protein"":18,""fat"":347,""fiber"":235,""carbs"":15},{""calories"":327,""protein"":117,""fat"":189,""fiber"":46,""carbs"":266}]"
155,752,consectetuer,"[{""calories"":186,""protein"":328,""fat"":108,""fiber"":325,""carbs"":343},{""calories"":125,""protein"":250,""fat"":137,""fiber"":153,""carbs"":235}]"
156,172,in,"[{""calories"":201,""protein"":46,""fat"":52,""fiber"":264,""carbs"":9},{""calories"":377,""protein"":106,""fat"":191,""fiber"":61,""carbs"":140}]"
157,925,convallis,"[{""calories"":22,""protein"":338,""fat"":215,""fiber"":371,""carbs"":100},{""calories"":34,""protein"":273,""fat"":226,""fiber"":231,""carbs"":225},{""calories"":32,""protein"":84,""fat"":77,""fiber"":72,""carbs"":22},{""calories"":211,""protein"":255,""fat"":133,""fiber"":147,""carbs"":72}]"
158,489,nulla,"[{""calories"":141,""protein"":79,""fat"":232,""fiber"":113,""carbs"":67},{""calories"":140,""protein"":363,""fat"":346,""fiber"":109,""carbs"":82},{""calories"":151,""protein"":358,""fat"":227,""fiber"":91,""carbs"":257},{""calories"":381,""protein"":97,""fat"":96,""fiber"":220,""carbs"":329},{""calories"":76,""protein"":108,""fat"":364,""fiber"":239,""carbs"":132}]"
159,56,volutpat,"[{""calories"":165,""protein"":208,""fat"":26,""fiber"":165,""carbs"":208},{""calories"":67,""protein"":281,""fat"":158,""fiber"":42,""carbs"":307},{""calories"":311,""protein"":342,""fat"":120,""fiber"":302,""carbs"":319},{""calories"":52,""protein"":185,""fat"":298,""fiber"":327,""carbs"":221}]"
160,94,mauris,"[{""calories"":331,""protein"":200,""fat"":371,""fiber"":44,""carbs"":126}]"
161,538,pede,[]
162,288,in,"[{""calories"":238,""protein"":42,""fat"":81,""fiber"":237,""carbs"":263}]"
163,862,ipsum,"[{""calories"":318,""protein"":244,""fat"":176,""fiber"":8,""carbs"":73},{""calories"":387,""protein"":303,""fat"":244,""fiber"":190,""carbs"":202},{""calories"":105,""protein"":384,""fat"":233,""fiber"":5,""carbs"":92}]"
164,470,odio,"[{""calories"":394,""protein"":376,""fat"":368,""fiber"":368,""carbs"":286},{""calories"":359,""protein"":304,""fat"":206,""fiber"":314,""carbs"":249},{""calories"":201,""protein"":289,""fat"":221,""fiber"":20,""carbs"":8},{""calories"":245,""protein"":214,""fat"":332,""fiber"":280,""carbs"":205},{""calories"":147,""protein"":321,""fat"":35,""fiber"":113,""carbs"":125}]"
165,27,ac,"[{""calories"":257,""protein"":256,""fat"":127,""fiber"":36,""carbs"":185},{""calories"":94,""protein"":216,""fat"":46,""fiber"":4,""carbs"":62},{""calories"":8,""protein"":305,""fat"":373,""fiber"":5,""carbs"":3},{""calories"":226,""protein"":237,""fat"":260,""fiber"":2,""carbs"":312},{""calories"":198,""protein"":213,""fat"":221,""fiber"":218,""carbs"":337}]"
166,644,velit,"[{""calories"":173,""protein"":54,""fat"":303,""fiber"":76,""carbs"":42},{""calories"":387,""protein"":110,""fat"":360,""fiber"":256,""carbs"":343}]"
167,937,dui,[]
168,267,in,"[{""calories"":185,""protein"":298,""fat"":121,""fiber"":169,""carbs"":247}]"
169,242,consequat,"[{""calories"":142,""protein"":144,""fat"":66,""fiber"":386,""carbs"":377},{""calories"":131,""protein"":79,""fat"":293,""fiber"":327,""carbs"":189}]"
170,597,bibendum,[]
171,65,ut,"[{""calories"":355,""protein"":388,""fat"":232,""fiber"":41,""carbs"":274},{""calories"":100,""protein"":35,""fat"":193,""fiber"":58,""carbs"":283}]"
172,512,sit,"[{""calories"":359,""protein"":356,""fat"":366,""fiber"":300,""carbs"":252},{""calories"":369,""protein"":163,""fat"":296,""fiber"":232,""carbs"":159},{""calories"":230,""protein"":27,""fat"":3,""fiber"":255,""carbs"":253},{""calories"":271,""protein"":113,""fat"":242,""fiber"":228,""carbs"":250}]"
173,546,ante,[]
174,503,sit,"[{""calories"":59,""protein"":124,""fat"":289,""fiber"":45,""carbs"":61},{""calories"":153,""protein"":103,""fat"":136,""fiber"":144,""carbs"":329},{""calories"":69,""protein"":363,""fat"":357,""fiber"":140,""carbs"":175},{""calories"":119,""protein"":358,""fat"":388,""fiber"":166,""carbs"":224},{""calories"":103,""protein"":39,""fat"":217,""fiber"":68,""carbs"":278}]"
175,171,pharetra,"[{""calories"":369,""protein"":26,""fat"":88,""fiber"":398,""carbs"":293}]"
176,46,nulla,"[{""calories"":277,""protein"":146,""fat"":267,""fiber"":237,""carbs"":143},{""calories"":336,""protein"":227,""fat"":166,""fiber"":34,""carbs"":368}]"
177,285,eget,"[{""calories"":92,""protein"":76,""fat"":110,""fiber"":145,""carbs"":253}]"
178,565,vivamus,"[{""calories"":149,""protein"":300,""fat"":87,""fiber"":294,""carbs"":174},{""calories"":93,""protein"":373,""fat"":133,""fiber"":363,""carbs"":123},{""calories"":246,""protein"":389,""fat"":384,""fiber"":65,""carbs"":268},{""calories"":90,""protein"":110,""fat"":93,""fiber"":25,""carbs"":216},{""calories"":248,""protein"":305,""fat"":66,""fiber"":129,""carbs"":69}]"
179,81,pede,"[{""calories"":9,""protein"":383,""fat"":282,""fiber"":32,""carbs"":355},{""calories"":109,""protein"":353,""fat"":7,""fiber"":81,""carbs"":66},{""calories"":282,""protein"":200,""fat"":81,""fiber"":341,""carbs"":130},{""calories"":194,""protein"":150,""fat"":132,""fiber"":291,""carbs"":32},{""calories"":360,""protein"":245,""fat"":243,""fiber"":16,""carbs"":176}]"
180,509,viverra,"[{""calories"":52,""protein"":312,""fat"":181,""fiber"":400,""carbs"":32},{""calories"":151,""protein"":139,""fat"":40,""fiber"":56,""carbs"":190}]"
181,296,pede,"[{""calories"":124,""protein"":344,""fat"":239,""fiber"":379,""carbs"":242},{""calories"":357,""protein"":280,""fat"":372,""fiber"":44,""carbs"":265},{""calories"":311,""protein"":54,""fat"":115,""fiber"":320,""carbs"":70},{""calories"":275,""protein"":65,""fat"":193,""fiber"":300,""carbs"":204}]"
182,285,convallis,"[{""calories"":75,""protein"":2,""fat"":220,""fiber"":295,""carbs"":195},{""calories"":66,""protein"":245,""fat"":70,""fiber"":153,""carbs"":326},{""calories"":309,""protein"":51,""fat"":111,""fiber"":188,""carbs"":323},{""calories"":309,""protein"":341,""fat"":386,""fiber"":93,""carbs"":354}]"
183,318,vestibulum,"[{""calories"":45,""protein"":306,""fat"":97,""fiber"":192,""carbs"":278},{""calories"":180,""protein"":237,""fat"":273,""fiber"":112,""carbs"":69},{""calories"":228,""protein"":314,""fat"":278,""fiber"":123,""carbs"":262},{""calories"":75,""protein"":304,""fat"":112,""fiber"":237,""carbs"":256}]"
184,275,turpis,"[{""calories"":87,""protein"":94,""fat"":60,""fiber"":344,""carbs"":337},{""calories"":253,""protein"":43,""fat"":128,""fiber"":328,""carbs"":213}]"
185,260,diam,"[{""calories"":206,""protein"":380,""fat"":45,""fiber"":14,""carbs"":389},{""calories"":180,""protein"":359,""fat"":4,""fiber"":164,""carbs"":338}]"
186,320,vestibulum,"[{""calories"":263,""protein"":374,""fat"":311,""fiber"":179,""carbs"":367},{""calories"":311,""protein"":251,""fat"":363,""fiber"":226,""carbs"":27}]"
187,870,dapibus,[]
188,727,curae,"[{""calories"":123,""protein"":284,""fat"":149,""fiber"":226,""carbs"":98}]"
189,496,lectus,"[{""calories"":163,""protein"":140,""fat"":14,""fiber"":279,""carbs"":203},{""calories"":101,""protein"":67,""fat"":293,""fiber"":225,""carbs"":319},{""calories"":375,""protein"":331,""fat"":291,""fiber"":163,""carbs"":209},{""calories"":299,""protein"":193,""fat"":301,""fiber"":264,""carbs"":90}]"
190,6,venenatis,"[{""calories"":25,""protein"":22,""fat"":368,""fiber"":68,""carbs"":346}]"
191,336,nulla,"[{""calories"":187,""protein"":171,""fat"":108,""fiber"":30,""carbs"":340},{""calories"":117,""protein"":333,""fat"":168,""fiber"":367,""carbs"":351},{""calories"":378,""protein"":81,""fat"":371,""fiber"":317,""carbs"":34},{""calories"":168,""protein"":91,""fat"":85,""fiber"":183,""carbs"":378}]"
192,306,platea,"[{""calories"":341,""protein"":219,""fat"":8,""fiber"":325,""carbs"":138}]"
193,257,vestibulum,[]
194,371,at,"[{""calories"":327,""protein"":63,""fat"":100,""fiber"":354,""carbs"":303},{""calories"":315,""protein"":275,""fat"":237,""fiber"":280,""carbs"":322},{""calories"":205,""protein"":231,""fat"":322,""fiber"":13,""carbs"":147}]"
195,254,vivamus,"[{""calories"":376,""protein"":49,""fat"":275,""fiber"":25,""carbs"":42},{""calories"":350,""protein"":367,""fat"":108,""fiber"":277,""carbs"":335},{""calories"":66,""protein"":377,""fat"":286,""fiber"":347,""carbs"":156},{""calories"":395,""protein"":340,""fat"":76,""fiber"":13,""carbs"":352},{""calories"":50,""protein"":295,""fat"":143,""fiber"":119,""carbs"":133}]"
196,950,at,"[{""calories"":196,""protein"":310,""fat"":198,""fiber"":330,""carbs"":369},{""calories"":5,""protein"":158,""fat"":302,""fiber"":342,""carbs"":282},{""calories"":302,""protein"":106,""fat"":110,""fiber"":262,""carbs"":353}]"
197,443,fermentum,"[{""calories"":311,""protein"":176,""fat"":387,""fiber"":199,""carbs"":115}]"
198,395,ante,[]
199,275,eu,"[{""calories"":385,""protein"":375,""fat"":52,""fiber"":103,""carbs"":172},{""calories"":17,""protein"":143,""fat"":249,""fiber"":180,""carbs"":78}]"
200,898,aliquam,"[{""calories"":58,""protein"":198,""fat"":24,""fiber"":188,""carbs"":385},{""calories"":69,""protein"":307,""fat"":353,""fiber"":337,""carbs"":51},{""calories"":83,""protein"":46,""fat"":101,""fiber"":109,""carbs"":58}]"
201,115,odio,"[{""calories"":329,""protein"":72,""fat"":124,""fiber"":164,""carbs"":116},{""calories"":224,""protein"":271,""fat"":387,""fiber"":153,""carbs"":207},{""calories"":42,""protein"":9,""fat"":151,""fiber"":66,""carbs"":44}]"
202,342,vehicula,"[{""calories"":379,""protein"":157,""fat"":387,""fiber"":16,""carbs"":272},{""calories"":355,""protein"":215,""fat"":80,""fiber"":359,""carbs"":31},{""calories"":29,""protein"":5,""fat"":138,""fiber"":328,""carbs"":183},{""calories"":300,""protein"":204,""fat"":326,""fiber"":300,""carbs"":167},{""calories"":48,""protein"":76,""fat"":278,""fiber"":3,""carbs"":336}]"
203,867,turpis,"[{""calories"":71,""protein"":150,""fat"":282,""fiber"":101,""carbs"":52}]"
204,313,in,"[{""calories"":182,""protein"":116,""fat"":301,""fiber"":202,""carbs"":308},{""calories"":387,""protein"":57,""fat"":195,""fiber"":49,""carbs"":291},{""calories"":299,""protein"":15,""fat"":197,""fiber"":218,""carbs"":379},{""calories"":262,""protein"":351,""fat"":21,""fiber"":387,""carbs"":339}]"
205,887,nisi,"[{""calories"":304,""protein"":316,""fat"":228,""fiber"":291,""carbs"":129},{""calories"":101,""protein"":371,""fat"":85,""fiber"":301,""carbs"":281},{""calories"":264,""protein"":340,""fat"":68,""fiber"":327,""carbs"":69}]"
206,747,luctus,"[{""calories"":72,""protein"":170,""fat"":128,""fiber"":139,""carbs"":197},{""calories"":247,""protein"":265,""fat"":257,""fiber"":195,""carbs"":39},{""calories"":260,""protein"":220,""fat"":8,""fiber"":360,""carbs"":352},{""calories"":12,""protein"":172,""fat"":286,""fiber"":169,""carbs"":104}]"
207,109,cum,"[{""calories"":270,""protein"":207,""fat"":94,""fiber"":265,""carbs"":181},{""calories"":212,""protein"":305,""fat"":41,""fiber"":101,""carbs"":57}]"
208,853,aliquam,"[{""calories"":16,""protein"":192,""fat"":340,""fiber"":131,""carbs"":56},{""calories"":166,""protein"":253,""fat"":297,""fiber"":64,""carbs"":119},{""calories"":321,""protein"":97,""fat"":32,""fiber"":149,""carbs"":285},{""calories"":119,""protein"":40,""fat"":240,""fiber"":178,""carbs"":306},{""calories"":28,""protein"":248,""fat"":89,""fiber"":113,""carbs"":222}]"
209,167,volutpat,"[{""calories"":377,""protein"":327,""fat"":145,""fiber"":34,""carbs"":144},{""calories"":8,""protein"":58,""fat"":27,""fiber"":69,""carbs"":345},{""calories"":117,""protein"":268,""fat"":184,""fiber"":238,""carbs"":93},{""calories"":312,""protein"":188,""fat"":180,""fiber"":142,""carbs"":379},{""calories"":108,""protein"":81,""fat"":215,""fiber"":391,""carbs"":181}]"
210,686,odio,"[{""calories"":119,""protein"":338,""fat"":75,""fiber"":202,""carbs"":252},{""calories"":28,""protein"":210,""fat"":32,""fiber"":196,""carbs"":373},{""calories"":36,""protein"":33,""fat"":101,""fiber"":322,""carbs"":49}]"
211,451,suspendisse,[]
212,485,magna,"[{""calories"":51,""protein"":245,""fat"":27,""fiber"":207,""carbs"":304},{""calories"":166,""protein"":79,""fat"":87,""fiber"":13,""carbs"":357},{""calories"":340,""protein"":306,""fat"":288,""fiber"":202,""carbs"":199}]"
213,240,metus,[]
214,411,sapien,"[{""calories"":372,""protein"":30,""fat"":291,""fiber"":201,""carbs"":139},{""calories"":248,""protein"":115,""fat"":128,""fiber"":173,""carbs"":284},{""calories"":104,""protein"":211,""fat"":112,""fiber"":256,""carbs"":355},{""calories"":146,""protein"":29,""fat"":7,""fiber"":50,""carbs"":126},{""calories"":226,""protein"":304,""fat"":374,""fiber"":165,""carbs"":126}]"
215,595,in,"[{""calories"":108,""protein"":169,""fat"":268,""fiber"":42,""carbs"":351},{""calories"":50,""protein"":251,""fat"":56,""fiber"":224,""carbs"":286},{""calories"":263,""protein"":153,""fat"":184,""fiber"":16,""carbs"":128},{""calories"":18,""protein"":158,""fat"":228,""fiber"":135,""carbs"":148}]"
216,689,mi,"[{""calories"":86,""protein"":46,""fat"":38,""fiber"":53,""carbs"":230},{""calories"":288,""protein"":245,""fat"":292,""fiber"":117,""carbs"":51},{""calories"":246,""protein"":162,""fat"":121,""fiber"":15,""carbs"":399}]"
217,767,eu,"[{""calories"":281,""protein"":58,""fat"":229,""fiber"":385,""carbs"":256},{""calories"":214,""protein"":396,""fat"":138,""fiber"":264,""carbs"":308},{""calories"":7,""protein"":206,""fat"":162,""fiber"":342,""carbs"":138},{""calories"":379,""protein"":114,""fat"":22,""fiber"":143,""carbs"":214}]"
218,327,primis,"[{""calories"":293,""protein"":300,""fat"":358,""fiber"":368,""carbs"":72},{""calories"":348,""protein"":75,""fat"":192,""fiber"":166,""carbs"":257}]"
219,828,ultricies,"[{""calories"":177,""protein"":108,""fat"":128,""fiber"":204,""carbs"":363},{""calories"":42,""protein"":317,""fat"":107,""fiber"":309,""carbs"":265},{""calories"":333,""protein"":274,""fat"":32,""fiber"":205,""carbs"":345},{""calories"":55,""protein"":310,""fat"":278,""fiber"":1,""carbs"":195},{""calories"":36,""protein"":313,""fat"":356,""fiber"":143,""carbs"":165}]"
220,965,vestibulum,"[{""calories"":124,""protein"":95,""fat"":44,""fiber"":297,""carbs"":206},{""calories"":257,""protein"":320,""fat"":200,""fiber"":135,""carbs"":198}]"
221,453,volutpat,"[{""calories"":164,""protein"":346,""fat"":260,""fiber"":350,""carbs"":291}]"
222,297,mi,[]
223,830,ipsum,"[{""calories"":43,""protein"":328,""fat"":259,""fiber"":32,""carbs"":285},{""calories"":204,""protein"":341,""fat"":50,""fiber"":347,""carbs"":37},{""calories"":58,""protein"":282,""fat"":335,""fiber"":310,""carbs"":148},{""calories"":216,""protein"":89,""fat"":246,""fiber"":231,""carbs"":291},{""calories"":312,""protein"":10,""fat"":343,""fiber"":307,""carbs"":314}]"
224,683,quam,"[{""calories"":9,""protein"":349,""fat"":168,""fiber"":82,""carbs"":400},{""calories"":362,""protein"":331,""fat"":17,""fiber"":153,""carbs"":229},{""calories"":332,""protein"":314,""fat"":272,""fiber"":303,""carbs"":87}]"
